Wave,490,560,665,705,740,783,842,865
Curuai_02_2013_Ponto_P13,0.031902634,0.040501119,0.043024226,0.041967331,0.032501325,0.032901306,0.032042619,0.030405839
Curuai_02_2013_Ponto_P14,0.021146275,0.029500769,0.028328601,0.028423152,0.016107134,0.015880262,0.014419995,0.011997705
Curuai_02_2013_Ponto_P15,0.022535032,0.027523185,0.027614839,0.028418273,0.023966579,0.024278479,0.024217915,0.023416652
Curuai_02_2013_Ponto_P16,0.030859445,0.040118426,0.044112586,0.045476408,0.034868204,0.035995775,0.034620753,0.031813689
Curuai_02_2013_Ponto_P17,0.023375939,0.035069626,0.032826393,0.035421012,0.019528149,0.019316942,0.017121781,0.013771786
Curuai_02_2013_Ponto_P18,0.016218955,0.023444457,0.018193882,0.023066754,0.013764421,0.013660544,0.012397583,0.010434313
Curuai_02_2013_Ponto_P19,0.024747039,0.036679536,0.038216943,0.037088471,0.019336434,0.019333153,0.016823323,0.013114841
Curuai_02_2013_Ponto_P20,0.025460477,0.038654027,0.041683427,0.039883494,0.020107506,0.02003679,0.017150892,0.01289984
Curuai_02_2013_Ponto_P21,0.028956701,0.046453028,0.057473855,0.055696247,0.031073308,0.031903588,0.026982011,0.019714749
Curuai_02_2013_Ponto_P22,0.018221845,0.023413333,0.026587818,0.026120052,0.017219182,0.017160643,0.015458783,0.013215328
Curuai_02_2013_Ponto_P23,0.030606847,0.037780157,0.041924943,0.041686472,0.032260604,0.032409506,0.030811546,0.028288566
Curuai_02_2013_Ponto_P24,0.018570524,0.026006028,0.027997149,0.026368932,0.014671991,0.01449561,0.012444346,0.009951187
Curuai_02_2013_Ponto_P25,0.02322883,0.030522502,0.030457239,0.029332222,0.019891375,0.019626535,0.018086645,0.016185479
Curuai_02_2013_Ponto_P26,0.026877547,0.037085589,0.038647045,0.037921817,0.022705509,0.022751779,0.020085806,0.016635574
Curuai_02_2013_Ponto_P27,0.025821497,0.038929638,0.043293467,0.041113855,0.021865364,0.022143788,0.0192639,0.015253641
Curuai_02_2013_Ponto_P28,0.019957827,0.030072318,0.034283366,0.032685464,0.017404407,0.017609696,0.015046649,0.011605818
Curuai_02_2013_Ponto_P29,0.036258669,0.053037506,0.065696242,0.064239531,0.041255268,0.042060132,0.037143902,0.029594199
Curuai_02_2013_Ponto_P30,0.028337671,0.042682435,0.050315849,0.047526977,0.026361852,0.026725906,0.023067939,0.017840153
Curuai_02_2013_Ponto_P31,0.025613699,0.03820635,0.043793828,0.039517021,0.021174755,0.021200649,0.018998988,0.015545421
Curuai_02_2013_Ponto_P32,0.033714448,0.049976543,0.063535029,0.062840974,0.04287663,0.044032375,0.039038282,0.031499034
Curuai_03_2016_Ponto_01,0.02677683,0.0411885,0.04416839,0.042612328,0.020390654,0.020836466,0.01700422,0.01214658
Curuai_03_2016_Ponto_02,0.021535907,0.032988625,0.036167293,0.035143943,0.017029572,0.017407649,0.013932162,0.009277354
Curuai_03_2016_Ponto_03,0.027595458,0.038768755,0.043106416,0.043024727,0.026048441,0.026958912,0.022492113,0.017245776
Curuai_03_2016_Ponto_04,0.021449102,0.032211392,0.034040919,0.032228826,0.015203776,0.015534109,0.012488077,0.009002229
Curuai_03_2016_Ponto_05,0.019944811,0.029300438,0.030635471,0.030041013,0.014737742,0.015575072,0.012010938,0.008820283
Curuai_03_2016_Ponto_06,0.027282176,0.038045173,0.043409696,0.043899244,0.028249838,0.029836432,0.024727548,0.019475323
Curuai_03_2016_Ponto_07,0.027526387,0.039101481,0.043938513,0.043381224,0.026014186,0.026930098,0.022460138,0.017380028
Curuai_03_2016_Ponto_08,0.020653265,0.030868945,0.03167839,0.030017979,0.013172606,0.013267622,0.010494194,0.006992189
Curuai_03_2016_Ponto_09,0.02333812,0.033930611,0.031967247,0.031722072,0.015931793,0.016062287,0.013724801,0.010900425
Curuai_03_2016_Ponto_10,0.022682084,0.032755968,0.03295302,0.031994105,0.015956561,0.016152067,0.013010278,0.009967696
Curuai_03_2016_Ponto_11,0.025755759,0.039017547,0.044305014,0.04473935,0.026098204,0.027264287,0.022066661,0.016052131
Curuai_03_2016_Ponto_12,0.033428938,0.049858668,0.058141954,0.055695552,0.033311105,0.034493095,0.028735148,0.022464284
Curuai_03_2016_Ponto_13,0.027445792,0.040756921,0.04682786,0.046514068,0.027816062,0.029114996,0.024121266,0.018209426
Curuai_03_2016_Ponto_14,0.032804721,0.048330621,0.057495191,0.055877844,0.034780306,0.036131654,0.030294344,0.022976849
Curuai_03_2016_Ponto_15,0.038648475,0.060152186,0.070350608,0.066892518,0.036207356,0.03733721,0.030766394,0.022057655
Curuai_03_2016_Ponto_16n,0.036920385,0.058962229,0.075511692,0.074930903,0.052668571,0.054088491,0.046974,0.037053853
Curuai_03_2016_Ponto_17,0.033384874,0.050507355,0.060302493,0.056988635,0.034732069,0.036012224,0.030031933,0.023432056
Curuai_04_2014_Ponto_01,0.013569928,0.018029905,0.018211912,0.016163143,0.009954482,0.010100556,0.008979411,0.008552594
Curuai_04_2014_Ponto_02,0.014811327,0.020837434,0.022452845,0.019165209,0.010711392,0.011045768,0.009620015,0.008841459
Curuai_04_2014_Ponto_03,0.012588815,0.02000256,0.023067148,0.020079859,0.008166997,0.008205266,0.006668619,0.00499794
Curuai_04_2014_Ponto_04,0.014463302,0.021466923,0.02323861,0.020790073,0.009599525,0.009820204,0.008084431,0.006740299
Curuai_04_2014_Ponto_05,0.015792801,0.022416843,0.022816279,0.021116611,0.010465057,0.010483816,0.008879719,0.00765149
Curuai_04_2014_Ponto_06,0.012751674,0.01866323,0.020365757,0.018670868,0.008514738,0.008621983,0.007139644,0.005726179
Curuai_04_2014_Ponto_07,0.015373909,0.02325685,0.025222146,0.023513998,0.010663751,0.010767711,0.00892316,0.007134629
Curuai_04_2014_Ponto_08,0.014773938,0.022705132,0.023868154,0.021638549,0.008840902,0.008832136,0.007131789,0.005380528
Curuai_04_2014_Ponto_09,0.019666735,0.029524685,0.034112595,0.031783653,0.015991181,0.016305629,0.013543594,0.010952149
Curuai_04_2014_Ponto_10,0.014351442,0.02189731,0.024394842,0.021583981,0.00992309,0.009931185,0.008404365,0.00677164
Curuai_04_2014_Ponto_11,0.014434157,0.022352886,0.025034633,0.021749115,0.009263781,0.009258699,0.007705936,0.005878872
Curuai_04_2014_Ponto_13,0.008033925,0.013108631,0.014254098,0.011970399,0.003725659,0.003732031,0.002766993,0.001686438
Curuai_04_2014_Ponto_16,0.012170855,0.01899332,0.019979543,0.017229636,0.006361588,0.006330213,0.005056957,0.003537587
Curuai_04_2014_Ponto_17,0.015825343,0.023145927,0.023881663,0.020956037,0.009579258,0.00961528,0.008013039,0.006614617
Curuai_04_2014_Ponto_18,0.010370569,0.013953372,0.014348639,0.012207667,0.006800843,0.006942619,0.006019417,0.005635043
Curuai_04_2014_Ponto_19,0.011886996,0.017962801,0.019593082,0.016927415,0.006890905,0.006945463,0.005492653,0.004157048
Curuai_04_2014_Ponto_20,0.010955269,0.017411692,0.019325508,0.017140625,0.006788247,0.006793901,0.00557453,0.004036869
Curuai_04_2014_Ponto_21,0.011861875,0.018592149,0.019172659,0.016633077,0.005842623,0.005851093,0.00447119,0.003036516
Curuai_04_2014_Ponto_22,0.014277536,0.022051265,0.021348853,0.019595409,0.007586255,0.007468493,0.005994611,0.004162531
Curuai_04_2014_Ponto_25,0.009697943,0.015593825,0.016519431,0.014062493,0.004929493,0.00486724,0.003854735,0.002591486
Curuai_06_2004_PCJ01,0.006617945,0.010206315,0.012345416,0.011282295,0.004409743,0.003716269,0.003211506,0.002262991
Curuai_06_2004_PCJ02,0.005237706,0.006897208,0.008225895,0.007525604,0.003372533,0.003069203,0.002418908,0.00169996
Curuai_06_2004_PCJ03,0.006754248,0.009201521,0.01044075,0.009507035,0.00451822,0.004019077,0.003627297,0.002955537
Curuai_06_2004_PCJ04,0.004326547,0.005643328,0.005363142,0.004806804,0.002488299,0.002270742,0.002165871,0.001953018
Curuai_06_2004_PCJ05,0.011325551,0.015843897,0.015785392,0.017245784,0.012054275,0.011717515,0.011572621,0.010747341
Curuai_06_2004_PCJ06,0.006884381,0.01033202,0.011019254,0.010322907,0.0042724,0.003619206,0.00311265,0.002281608
Curuai_06_2004_PCJ100,0.007451908,0.011886584,0.013014405,0.012482614,0.005271974,0.004329059,0.003943866,0.003084798
Curuai_06_2004_PCJ101,0.020738547,0.026816189,0.027143047,0.02550035,0.015643354,0.015129218,0.014242666,0.01303894
Curuai_06_2004_PCJ102,0.016624558,0.022500113,0.020674101,0.020089269,0.011605091,0.010904298,0.010089675,0.009014313
Curuai_06_2004_PCJ103,0.015272345,0.020438962,0.020565198,0.019222269,0.011073493,0.010593145,0.009934286,0.00906086
Curuai_06_2004_PCJ104,0.012245431,0.017840072,0.015363167,0.016002532,0.008696106,0.007765742,0.006968885,0.00575564
Curuai_06_2004_PCJ105,0.014364902,0.02034077,0.01651173,0.017945144,0.010712124,0.009481056,0.008692099,0.007431642
Curuai_06_2004_PCJ106,0.010701619,0.015141219,0.014142615,0.013963542,0.007655877,0.007370116,0.006796689,0.006121133
Curuai_06_2004_PCJ107,0.014797827,0.020840459,0.01862866,0.018702431,0.010279109,0.009562449,0.008723314,0.007670114
Curuai_06_2004_PCJ108,0.00572081,0.010238596,0.008070514,0.009343466,0.004329233,0.003558939,0.003107161,0.002218039
Curuai_06_2004_PCJ109,0.011835933,0.017588825,0.016044795,0.016887449,0.009158959,0.008306596,0.007489534,0.006326834
Curuai_06_2004_PCJ11,0.005279653,0.007331036,0.006081295,0.006443343,0.003008152,0.002539817,0.002364187,0.001906271
Curuai_06_2004_PCJ110,0.007481808,0.010673071,0.010163537,0.009559925,0.004562055,0.00408553,0.003765393,0.003192559
Curuai_06_2004_PCJ111,0.004424395,0.005778729,0.005144405,0.004657878,0.002017319,0.001816774,0.001632176,0.001402168
Curuai_06_2004_PCJ112,0.004111143,0.005591357,0.005209322,0.004611763,0.001923551,0.00168736,0.001570766,0.001334667
Curuai_06_2004_PCJ113,0.007311776,0.012180618,0.010221965,0.011220628,0.005428824,0.004452356,0.003867402,0.002816396
Curuai_06_2004_PCJ114,0.025703655,0.03535217,0.031692198,0.031404041,0.018018169,0.017116466,0.015765535,0.01428201
Curuai_06_2004_PCJ115,0.013776395,0.019930333,0.019446873,0.018725672,0.009615221,0.008478383,0.007708557,0.00644296
Curuai_06_2004_PCJ12,0.004352546,0.005994425,0.004909189,0.005459561,0.00259911,0.002215713,0.001928667,0.001457666
Curuai_06_2004_PCJ13,0.005304819,0.007840974,0.008114078,0.00769152,0.003413327,0.002879109,0.002536326,0.001870073
Curuai_06_2004_PCJ14,0.015801861,0.01971776,0.021779289,0.01911517,0.010171016,0.009329688,0.008597756,0.007503713
Curuai_06_2004_PCJ21,0.005669155,0.011226467,0.007380846,0.012003883,0.007610046,0.006143786,0.004923181,0.003010151
Curuai_06_2004_PCJ22,0.009808954,0.012965352,0.013717161,0.01313315,0.007440899,0.006919465,0.00650783,0.005783506
Curuai_06_2004_PCJ23,0.009808954,0.012965352,0.013717161,0.01313315,0.007440899,0.006919465,0.00650783,0.005783506
Curuai_06_2004_PCJ24,0.052058612,0.06133895,0.066039369,0.061352404,0.045879256,0.045651953,0.036298277,0.029013999
Curuai_06_2004_PCJ31,0.026009416,0.043768395,0.058917296,0.058156317,0.021873412,0.016799648,0.012637713,0.007757001
Curuai_06_2004_PCJ32,0.012768441,0.02065185,0.028207059,0.026842318,0.012594387,0.010944105,0.009480075,0.006767391
Curuai_06_2004_PCJ33,0.006431938,0.010152785,0.012157009,0.011288379,0.004626658,0.003924486,0.00357325,0.002747079
Curuai_06_2004_PCJ34,0.021275999,0.032161571,0.036239916,0.037391281,0.014724153,0.010964918,0.008689194,0.005962069
Curuai_06_2004_PCJ35,0.006913874,0.010990104,0.011000122,0.011204548,0.005076936,0.004231594,0.003545939,0.002498017
Curuai_06_2004_PCJ36,0.008627946,0.011645086,0.013455314,0.012776495,0.004770218,0.003540528,0.002770733,0.001951678
Curuai_06_2004_PCJ37,0.002088549,0.002884882,0.002161505,0.00236898,0.001191034,0.000996015,0.001013853,0.00086105
Curuai_06_2004_PCJ38,0.002973913,0.003799772,0.004252383,0.004126061,0.001884174,0.001627842,0.001446887,0.001117607
Curuai_06_2004_PCJ41,0.004390796,0.007871495,0.006881576,0.007756747,0.00319039,0.00251351,0.002269139,0.001700202
Curuai_06_2004_PCJ42,0.016322277,0.032197318,0.028814452,0.035123608,0.015222315,0.011448625,0.008327412,0.004541433
Curuai_06_2004_PCJ43,0.005638699,0.010585677,0.007763585,0.009886917,0.004948867,0.004024548,0.003417526,0.002315662
Curuai_06_2004_PCJ44,0.020479405,0.041445119,0.03451154,0.044924878,0.023921032,0.020421295,0.014452927,0.007945717
Curuai_06_2004_PCJ45,0.006645788,0.010849698,0.010858751,0.010944744,0.004689773,0.003835365,0.0032872,0.002280637
Curuai_06_2004_PCJ46,0.010302272,0.017848425,0.015622372,0.017526429,0.008588695,0.007063354,0.006008095,0.004118574
Curuai_06_2004_PCJ51,0.009968508,0.015792557,0.013773778,0.014357101,0.00691733,0.005902947,0.005217025,0.004057841
Curuai_06_2004_PCJ52,0.009634206,0.015369093,0.013242175,0.013710838,0.007184315,0.006311041,0.005705596,0.004709572
Curuai_06_2004_PCJ53,0.005971,0.011261144,0.009417459,0.011064456,0.005055084,0.004263113,0.003646034,0.002554709
Curuai_06_2004_PCJ54,0.010504604,0.014983446,0.013477289,0.013618983,0.007062625,0.006296592,0.005663245,0.004738387
Curuai_06_2004_PCJ55,0.009053167,0.011954798,0.011287701,0.011040863,0.006294229,0.005718775,0.005352547,0.004710811
Curuai_06_2004_PCJ61,0.006708556,0.011188544,0.010252136,0.010945328,0.004991516,0.004174145,0.003603568,0.002585352
Curuai_06_2004_PCJ62,0.011028285,0.016250739,0.01428687,0.015012504,0.007715924,0.006721704,0.006271546,0.005202998
Curuai_06_2004_PCJ63,0.017929239,0.024462756,0.021310019,0.02224969,0.012982992,0.011333761,0.010195386,0.008501733
Curuai_06_2004_PCJ64,0.007510321,0.012037563,0.011830879,0.011764839,0.005032612,0.004141094,0.003496747,0.002401833
Curuai_06_2004_PCJ65,0.01147945,0.017234722,0.015644802,0.016333496,0.008666391,0.00759517,0.006751201,0.005381302
Curuai_06_2004_PCJ66,0.008478053,0.014646621,0.011467278,0.013880001,0.007157958,0.006003443,0.005110118,0.003605093
Curuai_06_2004_PCJ67,0.011338469,0.016890033,0.014533274,0.015754816,0.00848834,0.007361842,0.006407365,0.004941997
Curuai_06_2004_PCJ68,0.00784503,0.012609287,0.011560302,0.012539347,0.00604631,0.005086729,0.004322776,0.003087767
Curuai_06_2004_PCJ69,0.007926794,0.013493491,0.011221823,0.012826722,0.006326542,0.005291462,0.004603707,0.003329728
Curuai_06_2004_PCJ70,0.016092909,0.02315605,0.021806462,0.022493133,0.013210427,0.011876001,0.01104071,0.009449185
Curuai_06_2004_PCJ71,0.009585685,0.015345341,0.017354609,0.0168204,0.007328429,0.006259492,0.005342032,0.003817086
Curuai_06_2004_PCJ72,0.012396058,0.018280731,0.02036775,0.018680376,0.008837333,0.007913573,0.007196399,0.005948539
Curuai_06_2004_PCJ81,0.055202647,0.084771615,0.083834486,0.09590322,0.062091372,0.05823124,0.043140272,0.028354625
Curuai_06_2004_PCJ82,0.032534457,0.048007362,0.059276459,0.056865688,0.032322835,0.031213139,0.023350198,0.016261134
Curuai_06_2004_PCJ83,0.02256838,0.036046187,0.040840694,0.040783318,0.019644187,0.017247468,0.012769048,0.008173352
Curuai_06_2004_PCJ84,0.01629833,0.022885519,0.025577195,0.023796048,0.012585235,0.009429106,0.008661635,0.00766768
Curuai_06_2004_PCJ91,0.041869626,0.070114007,0.091743117,0.087559345,0.037420576,0.030473965,0.022637891,0.013878676
Curuai_06_2004_PCJ92,0.007533947,0.012639559,0.01321157,0.012360472,0.004759648,0.003896982,0.003335473,0.002338433
Curuai_06_2004_PCJ93,0.008689006,0.013400272,0.013514198,0.012349944,0.004911801,0.004053489,0.003512494,0.002623453
Curuai_06_2004_PCJ94,0.019131082,0.036426028,0.028533827,0.037339542,0.016300175,0.011996267,0.009224658,0.005954137
Curuai_06_2004_PCJ95,0.011385737,0.017561458,0.016198934,0.014303481,0.005875997,0.004953499,0.004455872,0.003499244
Curuai_06_2004_PCJ96,0.013049912,0.020771235,0.020243077,0.01990055,0.009324946,0.007923579,0.006863364,0.005061654
Curuai_06_2004_PCJ97,0.011327236,0.018167682,0.01926156,0.018575439,0.008522515,0.007354089,0.006543107,0.005009652
Curuai_06_2004_PCJ98,0.011702809,0.017901762,0.014341549,0.01603461,0.008697884,0.00771531,0.006761673,0.00540202
Curuai_06_2004_PCJ99,0.009944558,0.015877387,0.013483286,0.014015101,0.006468721,0.00552043,0.004797763,0.003662937
Curuai_06_2004_PIJ01,0.006617945,0.010206315,0.012345416,0.011282295,0.004409743,0.003716269,0.003211506,0.002262991
Curuai_06_2004_PIJ02,0.019254133,0.026215712,0.029937545,0.029376917,0.016476653,0.015217844,0.012180777,0.009462033
Curuai_06_2004_PIJ03,0.002703849,0.003717518,0.004433413,0.004018501,0.001522488,0.00128635,0.001148994,0.00087062
Curuai_06_2004_PIJ04,0.01661208,0.02114965,0.023626687,0.021405543,0.012748707,0.012453562,0.011814561,0.011030396
Curuai_06_2004_PIJ05,0.011348726,0.01616476,0.019738739,0.018430341,0.009479817,0.008811912,0.007999385,0.006734
Curuai_06_2004_PIJ06,0.014414879,0.019987097,0.023505163,0.022117144,0.012056393,0.010934716,0.009967635,0.008410179
Curuai_06_2004_PIJ07,0.013267824,0.017760288,0.020759994,0.019266991,0.010447426,0.009982284,0.009093701,0.007916988
Curuai_06_2004_PIJ08,0.009550746,0.014035987,0.015984623,0.01504454,0.007485615,0.006853864,0.006169702,0.005082826
Curuai_06_2004_PIJ09,0.012565275,0.015299683,0.015428964,0.014362532,0.0091104,0.009211392,0.008773498,0.008415784
Curuai_06_2004_PIJ10,0.005534977,0.007074339,0.006519112,0.006396355,0.003494263,0.003235019,0.003090375,0.002784431
Curuai_06_2004_PIJ101,0.006073085,0.009389416,0.008247175,0.00882253,0.003671167,0.00296303,0.002357573,0.001538071
Curuai_06_2004_PIJ102,0.020348712,0.039506648,0.032894343,0.043021179,0.020602604,0.015621631,0.011271342,0.006105992
Curuai_06_2004_PIJ103,0.005858561,0.011318562,0.00850106,0.010865724,0.005405527,0.004346646,0.003562183,0.002265823
Curuai_06_2004_PIJ104,0.005944828,0.011050243,0.008673863,0.010894804,0.005447394,0.004388564,0.003632651,0.002366765
Curuai_06_2004_PIJ105,0.01422561,0.030486303,0.026001647,0.033640148,0.015662679,0.01217189,0.008212149,0.003740042
Curuai_06_2004_PIJ106,0.0175998,0.033003006,0.031616498,0.036781923,0.015874103,0.012013166,0.00890963,0.005107462
Curuai_06_2004_PIJ107,0.006524486,0.012247589,0.008560062,0.011131763,0.005585431,0.00450442,0.003730934,0.002427937
Curuai_06_2004_PIJ108,0.007109084,0.012951029,0.009420602,0.011939642,0.006224429,0.005175648,0.004656268,0.003423174
Curuai_06_2004_PIJ109,0.006740787,0.011204476,0.011253901,0.011545978,0.005029769,0.004132357,0.003629401,0.002618899
Curuai_06_2004_PIJ11,0.011822818,0.016369067,0.016809763,0.015470676,0.007828529,0.007172368,0.00673234,0.005929505
Curuai_06_2004_PIJ110,0.028950583,0.04770385,0.060039191,0.062845218,0.027435987,0.020984437,0.016210442,0.010055303
Curuai_06_2004_PIJ111,0.00749106,0.01251171,0.011020693,0.011512125,0.005054951,0.004127675,0.003640568,0.002647261
Curuai_06_2004_PIJ112,0.034438668,0.058888741,0.060538213,0.067429923,0.030692119,0.023531273,0.017476204,0.010181315
Curuai_06_2004_PIJ113,0.006575902,0.012097716,0.009070158,0.010724625,0.004947546,0.003981677,0.00337349,0.002297236
Curuai_06_2004_PIJ114,0.02059074,0.039519409,0.039519791,0.042318765,0.018216888,0.014847689,0.010560459,0.005645657
Curuai_06_2004_PIJ115,0.018723917,0.036763214,0.03498258,0.038636985,0.016810065,0.013791605,0.009729858,0.005055165
Curuai_06_2004_PIJ12,0.003579968,0.004809395,0.004644854,0.004137057,0.001859484,0.001677262,0.001513975,0.001286989
Curuai_06_2004_PIJ13,0.009221949,0.013782722,0.015772031,0.014549495,0.006344563,0.005439474,0.004801503,0.003647034
Curuai_06_2004_PIJ131,0.009725126,0.016390683,0.014528184,0.015204707,0.006867192,0.005677141,0.004913747,0.003562211
Curuai_06_2004_PIJ133,0.007671358,0.012753124,0.010849492,0.011832939,0.005654609,0.004749145,0.004107829,0.003033001
Curuai_06_2004_PIJ134,0.008114123,0.012067806,0.010107807,0.010961977,0.005377606,0.004546871,0.004001129,0.003098067
Curuai_06_2004_PIJ135,0.010011673,0.015251208,0.012102545,0.013896669,0.007589251,0.006472823,0.005727395,0.004476915
Curuai_06_2004_PIJ136,0.00843156,0.013739758,0.011050268,0.013330258,0.007295703,0.006120766,0.005389874,0.004071085
Curuai_06_2004_PIJ137,0.016717766,0.022220429,0.019175899,0.020108586,0.012352911,0.011042636,0.010295111,0.009061165
Curuai_06_2004_PIJ138,0.015862313,0.023006911,0.022013373,0.022113291,0.011777377,0.010245772,0.009362664,0.007805238
